  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
     39689,    195,     45.516,   -167.659,    -58.427,    -18,     38,    316,   -343, -11389,   -249,    158,   -490,   -652,   3097
     39690,    197,     50.818,   -167.253,    -56.103,     62,     52,    101,   -345, -11372,   -261,    143,   -606,   -860,   3094
     39691,    196,     55.893,   -166.661,    -53.535,     63,     57,     11,   -336, -11356,   -259,    165,   -584,  -1061,   3094
     39692,    196,     60.755,   -165.787,    -50.732,     53,     45,   -147,   -338, -11327,   -253,    187,   -635,  -1304,   3092
     39693,    189,     65.508,   -164.047,    -46.921,     -1,     53,   -293,   -342, -11297,   -265,    136,   -454,  -1519,   3094
     39694,    197,     70.165,   -160.439,    -41.214,    -75,     20,   -424,   -339, -11264,   -258,    136,   -339,  -1782,   3094
     39695,    197,     74.648,   -152.372,    -31.147,   -163,     20,   -547,   -333, -11241,   -268,    136,   -166,  -2018,   3094
     39696,    196,     78.484,   -135.589,    -12.961,   -324,     37,   -663,   -339, -11215,   -266,     64,    122,  -2143,   3094
     39697,    197,     80.649,   -105.707,     17.925,   -537,     52,   -801,   -346, -11188,   -260,     14,    404,  -2220,   3092
     39698,    196,     80.200,    -69.602,     54.868,   -812,     65,   -870,   -345, -11164,   -258,     64,    628,  -2296,   3094
     39699,    195,     77.595,    -45.850,     79.368,  -1125,     33,   -921,   -338, -11152,   -255,     -7,   1205,  -2268,   3094
     39700,    194,     73.917,    -32.849,     93.079,  -1467,     82,   -838,   -340, -11135,   -261,     -7,   1263,  -2240,   3094
     39701,    196,     69.758,    -25.457,    101.169,  -1628,     92,   -766,   -333, -11125,   -256,    -50,   1566,  -2046,   3093
     39702,    196,     65.329,    -20.762,    106.540,  -1874,    103,   -524,   -340, -11119,   -256,    -86,   1732,  -1859,   3095
     39703,    196,     60.749,    -17.646,    110.339,  -2050,     98,   -325,   -341, -11119,   -261,    -28,   1963,  -1637,   3097
     39704,    198,     56.090,    -15.461,    113.206,  -2121,     83,   -143,   -335, -11125,   -244,    -43,   1934,  -1401,   3094
     39705,    198,     51.376,    -13.900,    115.457,  -2151,     64,     47,   -330, -11135,   -248,    -21,   1941,  -1144,   3094
     39706,    192,     46.616,    -12.762,    117.304,  -2119,     47,    212,   -328, -11147,   -250,    -28,   1905,   -818,   3095
     39707,    195,     41.854,    -11.912,    118.885,  -2053,     62,    335,   -333, -11157,   -255,    -21,   1768,   -561,   3093
     39708,    200,     37.071,    -11.290,    120.263,  -1970,     49,    469,   -323, -11171,   -260,      0,   1515,   -388,   3095
     39709,    197,     32.364,    -10.848,    121.486,  -1883,     51,    584,   -338, -11199,   -264,      7,   1422,   -270,   3095
     39710,    197,     27.680,    -10.534,    122.625,  -1805,     63,    644,   -339, -11221,   -259,     64,   1176,   -187,   3094
     39711,    195,     22.893,    -10.353,    123.705,  -1607,     45,    776,   -339, -11258,   -260,     79,    815,    -48,   3094
     39712,    196,     18.067,    -10.255,    124.748,  -1344,     69,    910,   -350, -11297,   -269,     79,    526,    -48,   3093
     39713,    196,     13.210,    -10.336,    125.760,  -1003,     42,    932,   -352, -11327,   -255,    122,    223,    -90,   3093
     39714,    193,      8.480,    -10.563,    126.745,   -682,     54,    857,   -347, -11354,   -259,     71,     43,   -152,   3095
     39715,    191,      3.793,    -11.105,    127.753,   -369,     48,    718,   -342, -11373,   -256,    143,   -173,   -277,   3094
     39716,    198,     -1.120,    -12.071,    128.855,   -130,     48,    511,   -344, -11379,   -252,    136,   -440,   -534,   3095
     39717,    195,     -6.593,    -13.204,    130.125,      6,     56,    289,   -347, -11373,   -258,    158,   -519,   -749,   3095
     39718,    197,    -12.441,    -14.402,    131.583,     65,     64,     71,   -339, -11361,   -260,    187,   -563,   -832,   3094
     39719,    195,    -18.300,    -15.852,    133.241,     69,     42,     -5,   -348, -11347,   -253,    158,   -591,  -1082,   3095
     39720,    195,    -24.129,    -17.552,    135.112,     53,     36,   -176,   -336, -11321,   -258,    165,   -570,  -1394,   3094
     39721,    198,    -29.678,    -19.665,    137.194,     -6,     25,   -313,   -331, -11289,   -260,    165,   -483,  -1533,   3093
     39722,    197,    -34.953,    -22.336,    139.225,    -84,     17,   -411,   -337, -11262,   -267,    129,   -274,  -1845,   3093
     39723,    198,    -40.819,    -25.658,    141.338,   -179,     38,   -527,   -336, -11237,   -267,     64,    -93,  -2046,   3094
     39724,    197,    -47.677,    -30.060,    144.610,   -342,     35,   -697,   -341, -11217,   -268,    115,    187,  -2122,   3094
     39725,    193,    -55.116,    -36.328,    150.196,   -561,     33,   -837,   -344, -11191,   -255,     79,    469,  -2185,   3094
     39726,    197,    -62.166,    -46.161,    159.826,   -866,     33,   -927,   -339, -11178,   -260,     -7,    743,  -2268,   3095
     39727,    192,    -67.795,    -61.759,    175.594,  -1188,     72,   -879,   -333, -11160,   -249,      0,   1126,  -2261,   3095
     39728,    194,    -70.711,    -85.166,   -160.684,  -1353,     61,   -880,   -339, -11152,   -249,    -28,   1227,  -2220,   3094
     39729,    199,    -69.866,   -110.661,   -134.743,  -1675,    105,   -711,   -338, -11142,   -270,    -57,   1458,  -2081,   3094
     39730,    195,    -65.900,   -130.004,   -114.840,  -1939,    106,   -516,   -334, -11137,   -249,     -7,   1725,  -1921,   3093
     39731,    198,    -60.055,   -142.317,   -101.908,  -2084,     82,   -314,   -338, -11138,   -253,    -64,   1927,  -1630,   3094
     39732,    199,    -53.286,   -150.177,    -93.386,  -2141,     90,    -94,   -334, -11142,   -250,    -28,   1963,  -1345,   3094
     39733,    192,    -45.976,   -155.280,    -87.554,  -2128,     46,     87,   -323, -11147,   -235,    -43,   1905,  -1068,   3093
     39734,    197,    -38.407,   -158.893,    -83.166,  -2097,     63,    241,   -329, -11155,   -262,     -7,   1869,   -811,   3095
     39735,    194,    -30.612,   -161.446,    -79.774,  -2030,     55,    327,   -329, -11166,   -249,    -64,   1797,   -492,   3091
     39736,    196,    -22.645,   -163.397,    -76.945,  -1968,     37,    442,   -335, -11189,   -268,     21,   1450,   -339,   3093
     39737,    195,    -14.665,   -164.895,    -74.475,  -1923,     54,    510,   -327, -11202,   -271,    -28,   1371,   -249,   3093
     39738,    195,     -6.615,   -166.087,    -72.271,  -1792,     55,    677,   -343, -11238,   -243,     43,   1111,   -111,   3092
     39739,    199,      1.489,   -166.959,    -70.257,  -1577,     46,    810,   -353, -11277,   -267,     50,    772,    -76,   3093
     39740,    196,      9.622,   -167.598,    -68.349,  -1312,     56,    909,   -343, -11311,   -259,    100,    476,    -69,   3094
     39741,    196,     17.735,   -167.970,    -66.452,   -959,     49,    904,   -347, -11343,   -268,     93,    238,    -90,   3094
     39742,    197,     25.786,   -168.087,    -64.499,   -608,     60,    843,   -347, -11369,   -257,    115,      0,   -166,   3094
     39743,    196,     33.564,   -167.879,    -62.381,   -322,     56,    706,   -347, -11386,   -257,    143,   -231,   -346,   3095
     39744,    193,     40.305,   -167.470,    -60.095,    -84,     56,    467,   -336, -11393,   -259,    151,   -411,   -534,   3096
     39745,    198,     46.026,   -167.189,    -57.834,     24,     39,    226,   -336, -11385,   -249,    251,   -555,   -770,   3094
     39746,    196,     51.356,   -166.719,    -55.361,     58,     50,    142,   -352, -11375,   -261,    187,   -563,   -929,   3094
     39747,    196,     56.411,   -166.084,    -52.786,     56,     64,     -5,   -334, -11351,   -259,    158,   -635,  -1151,   3093
     39748,    197,     61.287,   -164.941,    -49.673,     16,     17,   -169,   -330, -11318,   -253,    179,   -584,  -1380,   3093
     39749,    195,     66.059,   -162.580,    -45.275,    -47,     30,   -296,   -340, -11293,   -277,     71,   -404,  -1623,   3094
     39750,    199,     70.709,   -157.922,    -38.533,   -101,      0,   -410,   -338, -11272,   -252,    100,   -274,  -1859,   3093
     39751,    195,     75.112,   -148.102,    -26.978,   -192,     27,   -541,   -339, -11252,   -275,     21,    -21,  -2032,   3095
     39752,    199,     78.642,   -129.295,     -6.964,   -359,     34,   -682,   -340, -11226,   -253,     50,    295,  -2199,   3093
     39753,    196,     80.291,    -98.330,     24.951,   -612,     22,   -819,   -339, -11215,   -256,     71,    505,  -2289,   3094
     39754,    195,     79.407,    -65.404,     58.730,   -918,     78,   -912,   -336, -11198,   -266,     43,    866,  -2261,   3096
     39755,    195,     76.687,    -44.693,     80.200,  -1058,     59,   -906,   -337, -11188,   -247,    -28,    981,  -2317,   3093
     39756,    195,     72.966,    -32.900,     92.742,  -1452,     46,   -866,   -340, -11176,   -254,     -7,   1263,  -2226,   3095
     39757,    196,     68.794,    -25.766,    100.592,  -1765,    119,   -720,   -334, -11166,   -281,    -50,   1552,  -2060,   3095
     39758,    196,     64.404,    -21.230,    105.830,  -2000,     74,   -504,   -337, -11162,   -230,    -50,   1739,  -1935,   3094
     39759,    197,     59.848,    -18.116,    109.630,  -2119,    102,   -259,   -338, -11159,   -265,    -79,   1840,  -1685,   3093
     39760,    198,     55.226,    -15.915,    112.516,  -2156,     85,    -51,   -320, -11164,   -237,    -57,   1977,  -1443,   3094
     39761,    196,     50.525,    -14.363,    114.787,  -2127,     52,    122,   -321, -11174,   -248,     14,   1977,  -1165,   3095
     39762,    200,     45.797,    -13.201,    116.687,  -2088,     75,    244,   -335, -11183,   -261,      7,   1941,   -825,   3094
     39763,    198,     41.013,    -12.342,    118.323,  -2012,     52,    340,   -330, -11199,   -245,     -7,   1725,   -492,   3094
     39764,    197,     36.302,    -11.718,    119.737,  -1998,     58,    383,   -327, -11210,   -265,      7,   1494,   -423,   3094
     39765,    198,     31.620,    -11.249,    121.022,  -1916,     73,    513,   -342, -11242,   -262,      7,   1335,   -284,   3095
     39766,    196,     26.829,    -10.933,    122.225,  -1775,     43,    676,   -342, -11279,   -245,      0,   1025,    -41,   3095
     39767,    196,     21.983,    -10.714,    123.366,  -1550,     81,    823,   -346, -11312,   -276,     71,    678,    -97,   3096
     39768,    195,     17.083,    -10.652,    124.463,  -1255,     49,    927,   -344, -11348,   -252,    115,    404,    -69,   3092
     39769,    192,     12.173,    -10.711,    125.525,   -904,     73,    950,   -346, -11374,   -281,    136,    122,   -117,   3093
     39770,    198,      7.359,    -11.044,    126.576,   -549,     41,    837,   -345, -11401,   -235,    122,    -93,   -242,   3094
     39771,    191,      2.576,    -11.735,    127.645,   -252,     54,    672,   -345, -11419,   -270,    136,   -339,   -395,   3094
     39772,    194,     -2.583,    -12.773,    128.867,    -57,     67,    444,   -328, -11422,   -241,    201,   -505,   -610,   3093
     39773,    194,     -8.250,    -13.955,    130.211,     50,     42,    212,   -333, -11412,   -249,     43,   -563,   -666,   3094
     39774,    197,    -14.091,    -15.233,    131.795,     47,     75,    111,   -351, -11402,   -280,    223,   -613,   -964,   3095
     39775,    197,    -20.015,    -16.708,    133.573,     41,     46,    -89,   -329, -11377,   -250,    136,   -656,  -1227,   3093
     39776,    197,    -25.803,    -18.534,    135.567,     -1,      0,   -221,   -324, -11348,   -268,    122,   -613,  -1463,   3094
     39777,    195,    -31.096,    -20.821,    137.619,    -66,     46,   -297,   -336, -11323,   -279,    172,   -375,  -1748,   3093
     39778,    197,    -36.445,    -23.772,    139.657,   -124,     -8,   -392,   -352, -11304,   -248,     86,   -187,  -1900,   3094
     39779,    197,    -42.812,    -27.458,    142.087,   -222,     38,   -541,   -344, -11278,   -285,     79,     64,  -2088,   3092
     39780,    197,    -50.129,    -32.468,    146.189,   -406,     18,   -729,   -331, -11261,   -246,     64,    310,  -2199,   3094
     39781,    197,    -57.587,    -39.726,    153.037,   -666,     60,   -833,   -336, -11248,   -278,     64,    628,  -2226,   3095
     39782,    198,    -64.298,    -51.188,    164.439,  -1002,    102,   -894,   -341, -11230,   -250,     71,    794,  -2247,   3094
     39783,    197,    -69.131,    -69.764,   -176.735,  -1172,     47,   -904,   -325, -11224,   -216,     28,   1082,  -2275,   3093
     39784,    198,    -70.717,    -94.756,   -151.327,  -1539,     49,   -860,   -344, -11208,   -280,    -14,   1400,  -2206,   3096
     39785,    197,    -68.598,   -118.454,   -127.107,  -1833,    112,   -669,   -341, -11200,   -258,    -43,   1645,  -2039,   3095
     39786,    197,    -63.772,   -134.781,   -110.159,  -2039,     67,   -452,   -326, -11193,   -236,    -71,   1804,  -1859,   3094
     39787,    198,    -57.580,   -145.201,    -99.066,  -2144,    114,   -204,   -327, -11191,   -275,    -57,   1920,  -1581,   3093
     39788,    199,    -50.666,   -151.826,    -91.701,  -2166,     84,      6,   -327, -11196,   -235,    -64,   2057,  -1325,   3094
     39789,    195,    -43.364,   -156.398,    -86.336,  -2123,     49,    142,   -324, -11205,   -261,     -7,   1999,  -1130,   3092
     39790,    189,    -35.710,   -159.670,    -82.260,  -2062,     87,    255,   -334, -11217,   -257,    -28,   1862,   -749,   3093
     39791,    195,    -27.880,   -162.054,    -79.000,  -1996,     56,    352,   -322, -11235,   -256,    -21,   1710,   -561,   3096
     39792,    195,    -19.985,   -163.987,    -76.152,  -1982,     55,    399,   -331, -11254,   -265,     50,   1595,   -506,   3094
     39793,    196,    -11.968,   -165.445,    -73.730,  -1900,     81,    526,   -339, -11284,   -252,      0,   1371,   -249,   3091
     39794,    198,     -3.884,   -166.560,    -71.567,  -1735,     44,    711,   -349, -11317,   -253,     64,   1090,    -76,   3094
     39795,    194,      4.311,   -167.321,    -69.644,  -1492,     67,    847,   -348, -11347,   -270,     64,    570,    -48,   3094
     39796,    194,     12.486,   -167.785,    -67.777,  -1182,     38,    941,   -343, -11378,   -262,     57,    346,    -41,   3096
     39797,    197,     20.673,   -168.037,    -65.915,   -803,     79,    937,   -342, -11413,   -277,    100,     28,   -124,   3093
     39798,    197,     28.711,   -167.848,    -63.934,   -460,     34,    812,   -352, -11439,   -229,     64,   -223,   -284,   3096
     39799,    195,     36.216,   -167.519,    -61.742,   -176,     79,    614,   -348, -11454,   -283,    122,   -368,   -395,   3093
     39800,    195,     42.419,   -167.057,    -59.433,    -12,     43,    355,   -326, -11456,   -231,    129,   -505,   -679,   3094
     39801,    197,     48.077,   -166.608,    -56.980,     28,     35,    228,   -344, -11452,   -231,    208,   -541,   -783,   3093
     39802,    194,     53.305,   -166.163,    -54.532,     43,     72,     21,   -340, -11429,   -293,    172,   -635,  -1040,   3095
     39803,    197,     58.333,   -165.269,    -51.710,      6,     29,   -130,   -327, -11402,   -241,    143,   -620,  -1304,   3093
     39804,    197,     63.230,   -163.664,    -48.015,    -47,      5,   -236,   -332, -11374,   -286,    179,   -498,  -1519,   3094
     39805,    198,     68.014,   -160.600,    -42.803,    -90,     31,   -320,   -341, -11349,   -262,    129,   -360,  -1762,   3097
     39806,    196,     72.652,   -153.367,    -33.585,   -154,    -23,   -450,   -347, -11324,   -256,     86,   -129,  -2011,   3097
