  Packet #,    ADC,      Pitch,       Roll,        Yaw,   AccX,   AccY,   AccZ,  GyroX,  GyroY,  GyroZ,   MagX,   MagY,   MagZ,   Temp
       248,   4095,     19.345,      0.575,      6.006,     97,    205,    988,     -8,     17,      5,   -259,    362,    993,   3230
       249,   4095,     19.409,      0.572,      6.063,    100,    205,    988,    -10,     19,      6,   -251,    429,    957,   3230
       250,   4095,     19.366,      0.587,      6.132,    102,    208,    997,    -10,     18,      6,   -244,    348,    936,   3230
       251,   4095,     19.299,      0.618,      6.214,     96,    207,   1001,     -8,     19,      6,   -281,    311,    929,   3231
       252,   4095,     19.298,      0.597,      6.268,     97,    206,    986,     -8,     17,      8,   -214,    303,    950,   3230
       253,   4095,     19.313,      0.576,      6.319,     99,    205,    993,     -9,     16,      7,   -214,    362,    936,   3230
       254,   4095,     19.273,      0.593,      6.393,    102,    206,    996,     -9,     19,      7,   -274,    348,    922,   3230
       255,   4095,     19.295,      0.582,      6.449,    101,    206,    987,     -8,     16,      7,   -237,    370,    986,   3230
       256,   4095,     19.224,      0.604,      6.529,     98,    207,    999,    -10,     17,      8,   -281,    311,    986,   3229
       257,   4095,     19.192,      0.571,      6.584,    102,    203,    987,    -11,     19,      7,   -237,    296,    929,   3230
       258,   4095,     19.193,      0.558,      6.644,     97,    207,    985,     -9,     18,      8,   -222,    296,    972,   3231
       259,   4095,     19.228,      0.575,      6.707,     94,    210,   1000,     -9,     18,      9,   -214,    377,    950,   3228
       260,   4095,     19.245,      0.577,      6.775,     99,    206,    984,     -8,     18,      7,   -259,    333,    922,   3231
       261,   4095,     19.290,      0.553,      6.826,     99,    205,    984,     -9,     18,      7,   -222,    355,    929,   3232
       262,   4095,     19.240,      0.566,      6.895,    101,    208,    999,     -8,     17,      7,   -244,    333,    950,   3229
       263,   4095,     19.227,      0.570,      6.961,    102,    207,    993,    -10,     18,      7,   -251,    355,    957,   3231
       264,   4095,     19.181,      0.571,      7.035,    102,    204,    990,     -8,     18,      7,   -296,    325,    986,   3231
       265,   4095,     19.191,      0.554,      7.084,    101,    208,    995,     -8,     18,      7,   -192,    355,    957,   3230
       266,   4095,     19.219,      0.532,      7.132,     98,    208,    989,    -10,     19,      7,   -185,    333,    950,   3230
       267,   4095,     19.261,      0.514,      7.181,     96,    208,    991,     -9,     18,      6,   -185,    348,    936,   3230
       268,   4095,     19.227,      0.535,      7.250,     99,    211,    997,     -8,     15,      6,   -237,    340,   1029,   3230
       269,   4095,     19.207,      0.534,      7.318,    100,    206,    988,     -9,     18,      7,   -266,    325,   1000,   3228
       270,   4095,     19.185,      0.532,      7.382,    101,    206,    997,     -8,     17,      7,   -237,    340,    900,   3230
       271,   4095,     19.125,      0.551,      7.460,     99,    208,    997,    -10,     17,      6,   -266,    296,    929,   3230
       272,   4095,     19.156,      0.511,      7.503,    101,    204,    989,    -10,     17,      6,   -207,    355,    943,   3232
       273,   4095,     19.145,      0.464,      7.547,    101,    204,    990,     -9,     17,      7,   -192,    311,    957,   3230
       274,   4095,     19.188,      0.438,      7.598,     98,    204,    991,    -10,     18,      7,   -214,    362,    907,   3230
       275,   4095,     19.211,      0.447,      7.664,    100,    208,    989,    -10,     18,      6,   -237,    355,    915,   3228
       276,   4095,     19.216,      0.434,      7.716,     98,    209,    993,     -9,     18,      6,   -192,    340,   1015,   3229
       277,   4095,     19.182,      0.462,      7.799,     99,    207,    995,     -9,     19,      6,   -288,    333,    936,   3229
       278,   4095,     19.171,      0.437,      7.855,    100,    204,    992,     -8,     18,      7,   -237,    340,   1000,   3230
       279,   4095,     19.158,      0.418,      7.914,     99,    204,    993,     -9,     18,      8,   -229,    318,    907,   3228
       280,   4095,     19.230,      0.374,      7.954,     95,    205,    989,    -10,     20,      8,   -170,    362,    950,   3229
       281,   4095,     19.215,      0.337,      7.999,     99,    208,    991,     -9,     17,      9,   -155,    303,   1007,   3228
       282,   4095,     19.296,      0.357,      8.063,     95,    210,    991,     -9,     18,      7,   -222,    414,    972,   3229
       283,   4095,     19.317,      0.391,      8.138,     98,    211,    995,    -10,     17,      7,   -244,    392,    965,   3230
       284,   4095,     19.358,      0.373,      8.188,    103,    207,    990,     -9,     17,      7,   -207,    414,   1000,   3232
       285,   4095,     19.361,      0.372,      8.258,    101,    203,    991,    -10,     19,      6,   -281,    385,    915,   3229
       286,   4095,     19.337,      0.394,      8.334,     99,    208,    995,     -8,     18,      5,   -259,    348,    922,   3231
       287,   4095,     19.304,      0.392,      8.401,     99,    207,    991,     -9,     16,      6,   -237,    311,    929,   3232
       288,   4095,     19.349,      0.364,      8.446,     98,    208,    991,     -9,     18,      7,   -177,    385,   1029,   3230
       289,   4095,     19.384,      0.388,      8.520,     99,    210,    987,    -11,     17,      7,   -251,    385,    943,   3229
       290,   4095,     19.407,      0.395,      8.588,     98,    207,    991,     -9,     17,      7,   -251,    385,    943,   3231
       291,   4095,     19.450,      0.361,      8.628,    100,    208,    990,     -9,     18,      7,   -162,    385,    972,   3229
       292,   4095,     19.384,      0.365,      8.698,    100,    208,    999,     -9,     17,      8,   -222,    311,    900,   3230
       293,   4095,     19.307,      0.367,      8.774,    101,    206,    993,     -9,     18,      7,   -259,    288,    907,   3231
       294,   4095,     19.300,      0.389,      8.857,     96,    206,    990,     -9,     17,      5,   -296,    340,    915,   3232
       295,   4095,     19.317,      0.369,      8.919,     99,    202,    991,     -9,     16,      8,   -274,    392,    979,   3232
       296,   4095,     19.276,      0.396,      9.000,     96,    209,   1000,     -9,     13,      6,   -274,    348,   1007,   3230
       297,   4095,     19.271,      0.427,      9.074,    100,    213,    993,     -8,     16,      7,   -229,    348,    936,   3232
       298,   4095,     19.250,      0.431,      9.141,    104,    205,   1002,     -8,     17,      5,   -266,    399,    900,   3230
       299,   4095,     19.208,      0.400,      9.202,    102,    201,    996,    -10,     18,      6,   -274,    348,    965,   3231
       300,   4095,     19.249,      0.349,      9.244,    102,    203,    988,    -11,     18,      7,   -214,    392,   1007,   3234
       301,   4095,     19.216,      0.364,      9.318,    101,    209,    995,     -9,     18,      6,   -259,    348,   1007,   3232
       302,   4095,     19.223,      0.390,      9.398,     95,    210,    991,     -9,     20,      8,   -266,    340,    986,   3230
       303,   4095,     19.294,      0.347,      9.441,     95,    207,    982,    -11,     18,      7,   -170,    333,    922,   3232
       304,   4095,     19.329,      0.327,      9.496,     97,    206,    990,     -9,     17,      7,   -214,    362,    922,   3230
       305,   4077,     19.298,      0.308,      9.557,    101,    206,    992,     -8,     15,      7,   -229,    333,    979,   3233
       306,   4019,     19.304,      0.318,      9.620,    102,    210,    998,     -9,     15,      7,   -214,    392,    936,   3231
       307,   3962,     19.288,      0.279,      9.669,    102,    205,    994,    -10,     20,      8,   -199,    348,    979,   3232
       308,   3913,     19.287,      0.258,      9.724,    102,    206,    995,    -10,     18,      7,   -214,    377,    979,   3232
       309,   3873,     19.302,      0.240,      9.790,     99,    204,    984,    -10,     18,      8,   -259,    348,    965,   3231
       310,   3820,     19.340,      0.236,      9.851,     97,    209,    988,    -10,     18,      6,   -199,    348,    893,   3232
       311,   3789,     19.359,      0.246,      9.919,     96,    210,    992,    -10,     18,      7,   -214,    348,    907,   3233
       312,   3715,     19.371,      0.207,      9.961,     98,    209,    991,     -8,     17,      7,   -140,    333,    979,   3233
       313,   3672,     19.408,      0.131,      9.984,     99,    205,    991,     -8,     18,      6,   -111,    362,    993,   3232
       314,   3629,     19.363,      0.081,     10.031,    101,    203,    994,    -10,     18,      6,   -192,    325,   1000,   3233
       315,   3594,     19.266,      0.087,     10.111,    104,    205,    998,    -10,     17,      7,   -259,    303,    893,   3232
       316,   3534,     19.304,      0.092,     10.182,     98,    208,    983,    -10,     18,      8,   -229,    348,    922,   3234
       317,   3487,     19.303,      0.110,     10.257,    100,    209,    993,    -10,     17,      8,   -244,    377,    993,   3235
       318,   3437,     19.199,      0.100,     10.331,     97,    206,    997,     -9,     17,      7,   -237,    251,   1000,   3233
       319,   3403,     19.281,      0.034,     10.363,     98,    204,    983,    -10,     19,      7,   -140,    362,    950,   3232
       320,   3350,     19.323,      0.038,     10.426,    101,    208,    992,    -10,     18,      6,   -207,    399,    900,   3232
       321,   3309,     19.310,      0.025,     10.485,    101,    208,    994,     -9,     16,      8,   -185,    348,    965,   3231
       322,   3276,     19.247,      0.037,     10.566,    104,    206,    993,     -9,     19,      7,   -266,    325,    929,   3231
       323,   3236,     19.197,      0.035,     10.640,    103,    204,    997,     -8,     17,      7,   -266,    355,    986,   3234
       324,   3195,     19.205,      0.054,     10.716,    101,    208,    994,     -9,     18,      7,   -244,    377,    922,   3230
       325,   3159,     19.270,      0.028,     10.769,     98,    205,    989,    -11,     17,      8,   -199,    392,    936,   3235
       326,   3120,     19.308,      0.007,     10.821,     98,    208,    990,     -8,     19,      8,   -170,    362,    965,   3233
       327,   3076,     19.379,      0.018,     10.893,     97,    206,    989,    -10,     17,      6,   -259,    436,    950,   3232
       328,   3045,     19.310,      0.036,     10.976,    100,    209,    992,     -9,     17,      6,   -251,    296,    957,   3232
       329,   3006,     19.359,      0.005,     11.023,    101,    205,    994,     -9,     16,      7,   -185,    422,    965,   3231
       330,   2974,     19.310,      0.011,     11.099,    104,    206,    993,     -8,     18,      6,   -259,    348,    950,   3232
       331,   2929,     19.240,      0.008,     11.177,    102,    205,    993,     -9,     18,      6,   -259,    303,    936,   3233
       332,   2896,     19.179,      0.013,     11.247,    103,    203,    993,    -11,     18,      7,   -244,    303,    907,   3234
